Symbol,Series,Date,Prev_Close,Open_Price,High_Price,Low_Price,Last_Price,Close_Price,Average_Price,Total_Traded_Quantity,Turnover,No_of_Trades,Deliverable_Qty,Percent_Dly_Qt_to_Traded_Qty,Date_Year,Date_Month,Day_Perc_Change,Trend
M&amp;M,EQ,2017-06-01,1416.95,1430,1441,1416.10,1426.65,1425.25,1429.30,1712339,2447442775.90,55540,1120694,65.45,2017,6,0.59,Slight positive
M&amp;M,EQ,2017-06-02,1425.25,1430,1434.75,1409,1421.95,1418.50,1425.52,1442389,2056158309.10,57116,1022592,70.90,2017,6,-0.47,Slight
M&amp;M,EQ,2017-06-05,1418.50,1424.95,1432.50,1421.10,1423,1423.70,1427.16,1151951,1644020715.35,49138,966825,83.93,2017,6,0.37,Slight
M&amp;M,EQ,2017-06-06,1423.70,1423.05,1429.85,1404.15,1409,1411.45,1410.94,803816,1134133210.95,24783,595729,74.11,2017,6,-0.86,Slight negative
M&amp;M,EQ,2017-06-07,1411.45,1423.15,1451.10,1413.55,1430,1431.90,1438.06,1904689,2739057164.95,74038,1150446,60.40,2017,6,1.45,Positive
M&amp;M,EQ,2017-06-08,1431.90,1433.50,1440,1410.10,1416,1417.50,1418.61,849201,1204683317.95,31059,542704,63.91,2017,6,-1.01,Negative
M&amp;M,EQ,2017-06-09,1417.50,1418,1434.70,1414.10,1427,1426.70,1427.36,908631,1296942193.60,45358,678656,74.69,2017,6,0.65,Slight positive
M&amp;M,EQ,2017-06-12,1426.70,1435,1458.95,1415,1425,1423.55,1436.19,1911487,2745262445.75,43194,1123387,58.77,2017,6,-0.22,Slight
M&amp;M,EQ,2017-06-13,1423.55,1433,1439.85,1414,1416.90,1417.65,1426.82,983018,1402592468.65,37872,624543,63.53,2017,6,-0.41,Slight
M&amp;M,EQ,2017-06-14,1417.65,1430,1432.85,1401.10,1403.45,1405.20,1410.64,942385,1329370572.85,48226,625033,66.32,2017,6,-0.88,Slight negative
M&amp;M,EQ,2017-06-15,1405.20,1409,1414,1378.85,1389.85,1387.65,1391.97,1567392,2181769486.15,44283,1157519,73.85,2017,6,-1.25,Negative
M&amp;M,EQ,2017-06-16,1387.65,1398.20,1409.35,1383.30,1384,1387.30,1395.65,1650375,2303340191.40,41816,1308289,79.27,2017,6,-0.03,Slight
M&amp;M,EQ,2017-06-19,1387.30,1393,1405,1383.75,1386,1388.25,1393.69,1112550,1550548333.60,41169,835879,75.13,2017,6,0.07,Slight
M&amp;M,EQ,2017-06-20,1388.25,1394.60,1399,1385,1386.70,1389.45,1390.46,939704,1306622140.20,48781,737146,78.44,2017,6,0.09,Slight
M&amp;M,EQ,2017-06-21,1389.45,1392.70,1395.40,1380.95,1383,1387.15,1386.75,1494718,2072792836.95,45285,1134404,75.89,2017,6,-0.17,Slight
M&amp;M,EQ,2017-06-22,1387.15,1385,1407.20,1381.70,1397.20,1396.30,1397.62,1128366,1577031003.75,39841,645065,57.17,2017,6,0.66,Slight positive
M&amp;M,EQ,2017-06-23,1396.30,1400,1418.25,1370.10,1382,1376.20,1393.99,1220802,1701779938.20,48080,605566,49.60,2017,6,-1.44,Negative
M&amp;M,EQ,2017-06-27,1376.20,1393.30,1394.50,1365,1368.95,1370.30,1379.19,1668109,2300640429.95,39979,1231722,73.84,2017,6,-0.43,Slight
M&amp;M,EQ,2017-06-28,1370.30,1370,1375,1348.75,1353,1356.05,1358.35,827917,1124602077,28578,524256,63.32,2017,6,-1.04,Negative
M&amp;M,EQ,2017-06-29,1356.05,1360,1379.10,1352.15,1360.10,1355.65,1364.33,936894,1278234629.60,40064,603955,64.46,2017,6,-0.03,Slight
M&amp;M,EQ,2017-06-30,1355.65,1355,1358.85,1345.10,1355,1348.60,1349.78,954758,1288711224.30,24904,675209,70.72,2017,6,-0.52,Slight negative
M&amp;M,EQ,2017-07-03,1348.60,1356,1372,1343,1364.10,1366.45,1365.38,1023959,1398092391.75,27860,673334,65.76,2017,7,1.32,Positive
M&amp;M,EQ,2017-07-04,1366.45,1365,1377,1351.70,1355,1355.15,1362.67,430180,586194939.10,18659,261784,60.85,2017,7,-0.83,Slight negative
M&amp;M,EQ,2017-07-05,1355.15,1365,1395.40,1361.50,1383,1385,1384.49,1216606,1684373320.10,41595,570632,46.90,2017,7,2.20,Positive
M&amp;M,EQ,2017-07-06,1385,1393.70,1393.70,1370,1370.95,1376.05,1384.15,780888,1080869932.75,32579,545196,69.82,2017,7,-0.65,Slight negative
M&amp;M,EQ,2017-07-07,1376.05,1370.40,1393.85,1370.40,1376,1376,1383.17,658350,910607919.25,29442,464666,70.58,2017,7,-0.00,Slight
M&amp;M,EQ,2017-07-10,1376,1344.45,1400,1344.45,1366,1367.40,1367.34,436811,597270472.10,9688,351940,80.57,2017,7,-0.62,Slight negative
M&amp;M,EQ,2017-07-11,1367.40,1374,1395,1373.95,1390,1390.15,1390.85,2073421,2883812276.75,62838,1705292,82.25,2017,7,1.66,Positive
M&amp;M,EQ,2017-07-12,1390.15,1395,1396.10,1375,1376,1376.70,1383.89,736026,1018578242.95,38796,515386,70.02,2017,7,-0.97,Slight negative
M&amp;M,EQ,2017-07-13,1376.70,1369.70,1379,1366.05,1369,1370.40,1371.53,794838,1090144353.70,32543,604713,76.08,2017,7,-0.46,Slight
M&amp;M,EQ,2017-07-14,1370.40,1377.95,1382.45,1369,1373.10,1375.55,1377.05,653673,900141583.20,19412,385533,58.98,2017,7,0.38,Slight
M&amp;M,EQ,2017-07-17,1375.55,1380,1405.40,1378.30,1381.95,1384.60,1393.96,1313078,1830383721.20,40678,705556,53.73,2017,7,0.66,Slight positive
M&amp;M,EQ,2017-07-18,1384.60,1381.95,1401.95,1377,1383.50,1380.15,1385.23,822868,1139863650.65,21635,583077,70.86,2017,7,-0.32,Slight
M&amp;M,EQ,2017-07-19,1380.15,1388,1393,1377.15,1381.25,1382.40,1383.72,1897894,2626152654.45,32733,1576431,83.06,2017,7,0.16,Slight
M&amp;M,EQ,2017-07-20,1382.40,1387,1397.80,1381.30,1391,1393.45,1390.38,902218,1254424095.60,26288,636732,70.57,2017,7,0.80,Slight positive
M&amp;M,EQ,2017-07-21,1393.45,1394,1398,1365.75,1382.50,1386.05,1382.30,700993,968981558.95,25040,384806,54.89,2017,7,-0.53,Slight negative
M&amp;M,EQ,2017-07-24,1386.05,1385.80,1391.95,1375,1390,1388.95,1386.45,580661,805057683.25,17896,412851,71.10,2017,7,0.21,Slight
M&amp;M,EQ,2017-07-25,1388.95,1391.20,1396.10,1386.30,1389.80,1389.80,1390.25,720938,1002282593.95,31303,524103,72.70,2017,7,0.06,Slight
M&amp;M,EQ,2017-07-26,1389.80,1390.70,1420.20,1389.05,1413.50,1413.50,1410.26,1267793,1787917805.05,54494,808931,63.81,2017,7,1.71,Positive
M&amp;M,EQ,2017-07-27,1413.50,1420,1423.75,1395,1402,1398.20,1404.81,1933565,2716291896.30,54857,1556956,80.52,2017,7,-1.08,Negative
M&amp;M,EQ,2017-07-28,1398.20,1398,1398,1376.25,1383.10,1392.20,1389.58,401658,558135356.55,24883,207552,51.67,2017,7,-0.43,Slight
M&amp;M,EQ,2017-07-31,1392.20,1393.30,1409,1380.10,1406,1403.30,1397.12,510904,713794219.20,22932,260406,50.97,2017,7,0.80,Slight positive
M&amp;M,EQ,2017-08-01,1403.30,1415,1433.40,1403.30,1429.95,1429.25,1423.41,1941740,2763895765,34253,1415781,72.91,2017,8,1.85,Positive
M&amp;M,EQ,2017-08-02,1429.25,1430.60,1433.65,1408.30,1410,1414.60,1419.34,476469,676272724.10,21874,236693,49.68,2017,8,-1.03,Negative
M&amp;M,EQ,2017-08-03,1414.60,1418.40,1421.65,1404.10,1416.55,1416.50,1413.36,563019,795747380.30,31095,285835,50.77,2017,8,0.13,Slight
M&amp;M,EQ,2017-08-04,1416.50,1420,1424.40,1395.10,1419,1418.05,1406.90,2237324,3147688738.05,49015,1082782,48.40,2017,8,0.11,Slight
M&amp;M,EQ,2017-08-07,1418.05,1390,1430,1384.95,1401,1400.75,1409.03,1493977,2105063229.30,46100,774724,51.86,2017,8,-1.22,Negative
M&amp;M,EQ,2017-08-08,1400.75,1400.05,1416.55,1390.25,1399.70,1400,1400.99,852827,1194802525.35,33833,486755,57.08,2017,8,-0.05,Slight
M&amp;M,EQ,2017-08-09,1400,1397.50,1406.60,1384.40,1390,1392.30,1395.81,771111,1076327280.60,32601,529597,68.68,2017,8,-0.55,Slight negative
M&amp;M,EQ,2017-08-10,1392.30,1386,1395.80,1380,1395,1387.05,1386.52,816173,1131639711.90,35937,529156,64.83,2017,8,-0.38,Slight
M&amp;M,EQ,2017-08-11,1387.05,1380,1386.10,1340,1350,1348.05,1359.31,1126510,1531275054.95,37921,718583,63.79,2017,8,-2.81,Negative
M&amp;M,EQ,2017-08-14,1348.05,1354.70,1370.90,1347.60,1356.15,1355.75,1357.06,685342,930046854.30,50845,404763,59.06,2017,8,0.57,Slight positive
M&amp;M,EQ,2017-08-16,1355.75,1361.90,1376.45,1348.35,1368,1371.20,1366.59,744908,1017986385.25,43408,512155,68.75,2017,8,1.14,Positive
M&amp;M,EQ,2017-08-17,1371.20,1372,1374.95,1358.60,1366.25,1367,1368.03,611537,836600407.80,40013,385840,63.09,2017,8,-0.31,Slight
M&amp;M,EQ,2017-08-18,1367,1364,1379.50,1360.65,1371,1370,1370.83,678855,930592793.80,45903,470264,69.27,2017,8,0.22,Slight
M&amp;M,EQ,2017-08-21,1370,1370.20,1392.95,1370.15,1378.55,1378.65,1380.28,702542,969703211.30,42318,478521,68.11,2017,8,0.63,Slight positive
M&amp;M,EQ,2017-08-22,1378.65,1382.70,1385.80,1371,1373.20,1374.65,1376.84,292349,402517219.30,15230,152245,52.08,2017,8,-0.29,Slight
M&amp;M,EQ,2017-08-23,1374.65,1378,1387,1367.05,1375,1374.20,1374.93,789242,1085156222.55,14913,575716,72.95,2017,8,-0.03,Slight
M&amp;M,EQ,2017-08-24,1374.20,1375,1383,1367.80,1376.30,1375.15,1374.92,790046,1086251763.60,32240,580275,73.45,2017,8,0.07,Slight
M&amp;M,EQ,2017-08-28,1375.15,1380,1380.45,1366.50,1372.75,1373.05,1372.50,1035223,1420840103.55,26502,880571,85.06,2017,8,-0.15,Slight
M&amp;M,EQ,2017-08-29,1373.05,1375.25,1379,1367.05,1375,1376.95,1374.84,537856,739466409.90,16638,337557,62.76,2017,8,0.28,Slight
M&amp;M,EQ,2017-08-30,1376.95,1385,1388.55,1353.85,1360,1358.15,1376.14,1055176,1452074708.40,26166,720286,68.26,2017,8,-1.37,Negative
M&amp;M,EQ,2017-08-31,1358.15,1358,1360.30,1333,1344.10,1344.80,1344.66,1558002,2094988754.20,67121,1021371,65.56,2017,8,-0.98,Slight negative
M&amp;M,EQ,2017-09-01,1344.80,1344.80,1351.65,1336.90,1346.80,1347.60,1344.64,1087301,1462027916.80,44840,613120,56.39,2017,9,0.21,Slight
M&amp;M,EQ,2017-09-04,1347.60,1348,1348,1324.10,1326.35,1328.30,1333.51,407303,543142765.95,28007,182255,44.75,2017,9,-1.43,Negative
M&amp;M,EQ,2017-09-05,1328.30,1329.05,1331.45,1313.45,1325,1324.65,1321.60,773888,1022767747.40,27611,338504,43.74,2017,9,-0.27,Slight
M&amp;M,EQ,2017-09-06,1324.65,1321.40,1324.65,1310,1316.80,1316.55,1318.52,649266,856068432.20,32912,376681,58.02,2017,9,-0.61,Slight negative
M&amp;M,EQ,2017-09-07,1316.55,1318.65,1343,1318.65,1342,1339.95,1334,1164341,1553229848,37645,826666,71,2017,9,1.78,Positive
M&amp;M,EQ,2017-09-08,1339.95,1345,1346.85,1288.20,1294.95,1295.40,1306.25,1969487,2572639909.05,89869,1001226,50.84,2017,9,-3.32,Among top losers
M&amp;M,EQ,2017-09-11,1295.40,1300,1330,1278,1282.60,1280.20,1291.07,1665419,2150177448.20,68418,1151845,69.16,2017,9,-1.17,Negative
M&amp;M,EQ,2017-09-12,1280.20,1284,1304.90,1278.95,1300,1300.75,1292.99,1061452,1372441917.95,39769,532150,50.13,2017,9,1.61,Positive
M&amp;M,EQ,2017-09-13,1300.75,1310,1320.05,1303,1308,1307.35,1316.46,2388029,3143736336.80,35552,1893940,79.31,2017,9,0.51,Slight positive
M&amp;M,EQ,2017-09-14,1307.35,1313,1313,1288.25,1294,1290.75,1294.82,715922,926991825.40,25326,389372,54.39,2017,9,-1.27,Negative
M&amp;M,EQ,2017-09-15,1290.75,1290,1304,1285,1286,1294.25,1294.37,840187,1087512077.15,31964,598791,71.27,2017,9,0.27,Slight
M&amp;M,EQ,2017-09-18,1294.25,1301,1306.20,1291,1293.40,1295,1299.48,651221,846246873.60,27283,371626,57.07,2017,9,0.06,Slight
M&amp;M,EQ,2017-09-19,1295,1304,1304.70,1288.10,1294.05,1294.75,1296.38,487526,632020751.50,17824,253733,52.05,2017,9,-0.02,Slight
M&amp;M,EQ,2017-09-20,1294.75,1300.10,1306.20,1289.60,1289.65,1292.45,1295.96,838237,1086325016.30,35420,500993,59.77,2017,9,-0.18,Slight
M&amp;M,EQ,2017-09-21,1292.45,1293.50,1296.65,1280.10,1291,1291.45,1290.25,485105,625904780.55,18723,274974,56.68,2017,9,-0.08,Slight
M&amp;M,EQ,2017-09-22,1291.45,1288,1297,1281.55,1285.45,1287.15,1287.01,858496,1104893453.95,33180,631537,73.56,2017,9,-0.33,Slight
M&amp;M,EQ,2017-09-25,1287.15,1282.60,1292,1246,1262,1260,1262.77,1145208,1446133638.90,67063,757153,66.11,2017,9,-2.11,Negative
M&amp;M,EQ,2017-09-26,1260,1265.30,1265.45,1242.35,1246.50,1247.15,1251.65,657247,822645186.90,56194,443124,67.42,2017,9,-1.02,Negative
M&amp;M,EQ,2017-09-27,1247.15,1253,1255.40,1224,1236.25,1232,1237.82,710275,879195196.25,33381,451389,63.55,2017,9,-1.21,Negative
M&amp;M,EQ,2017-09-28,1232,1232,1249,1225,1228,1230.55,1237.94,1541084,1907771928.90,58370,1175615,76.28,2017,9,-0.12,Slight
M&amp;M,EQ,2017-09-29,1230.55,1231,1260.50,1231,1258,1254.25,1249.84,1216715,1520693969.85,46670,896825,73.71,2017,9,1.93,Positive
M&amp;M,EQ,2017-10-03,1254.25,1265,1291.45,1252.75,1257.05,1264.30,1276.39,1785354,2278804670.50,52181,1045836,58.58,2017,10,0.80,Slight positive
M&amp;M,EQ,2017-10-04,1264.30,1264,1291.80,1256.25,1287,1288.75,1279.51,1178243,1507571813.20,31204,645967,54.82,2017,10,1.93,Positive
M&amp;M,EQ,2017-10-05,1288.75,1310,1316,1293,1297,1300.75,1308.66,2106398,2756568497.30,64582,1142718,54.25,2017,10,0.93,Slight positive
M&amp;M,EQ,2017-10-06,1300.75,1309.90,1321.20,1299.25,1300,1303,1309.88,912947,1195848898.20,22186,491559,53.84,2017,10,0.17,Slight
M&amp;M,EQ,2017-10-09,1303,1301.05,1312.90,1299,1304.90,1304.85,1305.55,417682,545303236.60,15609,242162,57.98,2017,10,0.14,Slight
M&amp;M,EQ,2017-10-10,1304.85,1318,1319,1301.15,1304.90,1305.10,1309.48,693721,908416952.80,39154,425714,61.37,2017,10,0.02,Slight
M&amp;M,EQ,2017-10-11,1305.10,1309,1330.25,1306,1316,1319.45,1322.88,1642780,2173200984.30,45357,1219364,74.23,2017,10,1.10,Positive
M&amp;M,EQ,2017-10-12,1319.45,1320.25,1341.60,1314.15,1337.45,1338.15,1335.27,824166,1100481711.75,17354,510851,61.98,2017,10,1.42,Positive
M&amp;M,EQ,2017-10-13,1338.15,1338,1345.65,1323,1325,1325.30,1331.48,541640,721181506.40,15670,342186,63.18,2017,10,-0.96,Slight negative
M&amp;M,EQ,2017-10-16,1325.30,1338.90,1375.90,1330.30,1367,1368.60,1361.86,1170290,1593768963.15,37450,606621,51.84,2017,10,3.27,Among top gainers
M&amp;M,EQ,2017-10-17,1368.60,1373.90,1375.50,1343.50,1371.30,1373.35,1367.16,1023744,1399623193.85,49939,643721,62.88,2017,10,0.35,Slight
M&amp;M,EQ,2017-10-18,1373.35,1372,1378.50,1362.20,1364,1370.55,1373.41,598422,821878512.35,24670,328139,54.83,2017,10,-0.20,Slight
M&amp;M,EQ,2017-10-19,1370.55,1366.75,1379,1360.10,1376.80,1375.75,1374.62,175195,240826138.35,4034,91902,52.46,2017,10,0.38,Slight
M&amp;M,EQ,2017-10-23,1375.75,1380,1393.95,1346.60,1362,1367.05,1368.16,599664,820436014.50,28670,227193,37.89,2017,10,-0.63,Slight negative
M&amp;M,EQ,2017-10-24,1367.05,1360.55,1365.90,1346.95,1354,1350.65,1354.56,390953,529571164.60,29196,214487,54.86,2017,10,-1.20,Negative
M&amp;M,EQ,2017-10-25,1350.65,1354,1373.60,1348.95,1371.80,1364.70,1362.15,664152,904677786.45,36269,445599,67.09,2017,10,1.04,Positive
M&amp;M,EQ,2017-10-26,1364.70,1374.45,1380.70,1364.50,1373.50,1372.95,1373.94,1652089,2269863674.95,69948,1296615,78.48,2017,10,0.60,Slight positive
M&amp;M,EQ,2017-10-27,1372.95,1372.95,1390.70,1371.55,1380.75,1387.70,1383.54,774542,1071608867.70,32137,472146,60.96,2017,10,1.07,Positive
M&amp;M,EQ,2017-10-30,1387.70,1388,1392.65,1370.05,1372.10,1374.75,1379.19,563034,776528433.55,28872,367173,65.21,2017,10,-0.93,Slight negative
M&amp;M,EQ,2017-10-31,1374.75,1378,1378,1342.10,1346,1344.80,1352.32,799728,1081488266.75,37278,521272,65.18,2017,10,-2.18,Negative
M&amp;M,EQ,2017-11-01,1344.80,1347.25,1363.20,1336,1352.80,1350.75,1349.99,1965358,2653212399.35,59092,1330675,67.71,2017,11,0.44,Slight
M&amp;M,EQ,2017-11-02,1350.75,1343,1349.40,1331.05,1336,1335.35,1335.93,870329,1162695211.20,24893,674288,77.48,2017,11,-1.14,Negative
M&amp;M,EQ,2017-11-03,1335.35,1339,1342.95,1320.10,1332.20,1330.75,1329.04,1084381,1441184912.90,25495,769630,70.97,2017,11,-0.34,Slight
M&amp;M,EQ,2017-11-06,1330.75,1347.85,1377.70,1343.30,1370.50,1366.15,1363.74,2575346,3512101879.90,90250,1684041,65.39,2017,11,2.66,Positive
M&amp;M,EQ,2017-11-07,1366.15,1380,1382,1348,1353.80,1353.75,1369.20,2213662,3030937751,31165,1683864,76.07,2017,11,-0.91,Slight negative
M&amp;M,EQ,2017-11-08,1353.75,1361,1375,1354,1373.95,1367,1367.72,685509,937585053.35,42629,446174,65.09,2017,11,0.98,Slight positive
M&amp;M,EQ,2017-11-09,1367,1373,1380.05,1340,1360.05,1361.30,1358.06,484257,657651814.20,34443,241422,49.85,2017,11,-0.42,Slight
M&amp;M,EQ,2017-11-10,1361.30,1362.10,1412.15,1347.20,1395,1392.95,1384.33,2969900,4111328588.75,77163,972493,32.74,2017,11,2.32,Positive
M&amp;M,EQ,2017-11-13,1392.95,1408,1431.75,1408,1411,1411.20,1421.09,3238115,4601643311.35,109683,2116416,65.36,2017,11,1.31,Positive
M&amp;M,EQ,2017-11-14,1411.20,1419,1438.20,1415.05,1424.90,1429.60,1426.53,1796055,2562124517.80,74649,1281511,71.35,2017,11,1.30,Positive
M&amp;M,EQ,2017-11-15,1429.60,1429,1429,1407,1416.05,1415.25,1414.29,997036,1410097226.55,39787,610450,61.23,2017,11,-1.00,Negative
M&amp;M,EQ,2017-11-16,1415.25,1415.05,1426,1408,1414.05,1413.95,1417.43,872446,1236627806.30,21237,484207,55.50,2017,11,-0.09,Slight
M&amp;M,EQ,2017-11-17,1413.95,1425,1425,1412,1413.95,1416.75,1420.39,1448440,2057346250.70,32485,1196400,82.60,2017,11,0.20,Slight
M&amp;M,EQ,2017-11-20,1416.75,1419.75,1420.05,1400.10,1404.90,1408,1406.64,1264801,1779123542.45,59511,1004920,79.45,2017,11,-0.62,Slight negative
M&amp;M,EQ,2017-11-21,1408,1420,1422,1408.20,1415,1416,1415.99,853763,1208919055.10,31579,589156,69.01,2017,11,0.57,Slight positive
M&amp;M,EQ,2017-11-22,1416,1424,1441.80,1419.60,1432.50,1429.50,1433.89,1439617,2064259578.25,62309,899704,62.50,2017,11,0.95,Slight positive
M&amp;M,EQ,2017-11-23,1429.50,1434.40,1434.40,1412.55,1420,1418.65,1422.43,490011,697005384.65,21098,281397,57.43,2017,11,-0.76,Slight negative
M&amp;M,EQ,2017-11-24,1418.65,1425,1439.90,1420.05,1435.35,1434.10,1433.31,966558,1385379918.50,24730,595485,61.61,2017,11,1.09,Positive
M&amp;M,EQ,2017-11-27,1434.10,1435,1444,1425.05,1431.90,1431,1430.26,867582,1240868592,26757,587919,67.77,2017,11,-0.22,Slight
M&amp;M,EQ,2017-11-28,1431,1432.65,1441.45,1426.80,1436.80,1435,1434.43,743580,1066614994.05,28246,527833,70.99,2017,11,0.28,Slight
M&amp;M,EQ,2017-11-29,1435,1438.95,1443.10,1430,1431,1433.40,1434.48,691787,992357850.30,34587,469904,67.93,2017,11,-0.11,Slight
M&amp;M,EQ,2017-11-30,1433.40,1430,1430,1400.55,1407.10,1406.55,1409.45,2683675,3782502344.85,96875,1882881,70.16,2017,11,-1.87,Negative
M&amp;M,EQ,2017-12-01,1406.55,1414,1426.95,1406,1409,1409.40,1415.77,1077343,1525266408.70,30037,573714,53.25,2017,12,0.20,Slight
M&amp;M,EQ,2017-12-04,1409.40,1420,1420,1392.75,1400.50,1401,1400.70,1462814,2048958363.15,39083,1098744,75.11,2017,12,-0.60,Slight negative
M&amp;M,EQ,2017-12-05,1401,1400,1409.35,1383,1387.80,1388.20,1395.18,1299621,1813207657.10,42554,1060452,81.60,2017,12,-0.91,Slight negative
M&amp;M,EQ,2017-12-06,1388.20,1387,1392.40,1363.45,1368.70,1367.45,1374.94,1184822,1629058476.20,60137,889587,75.08,2017,12,-1.49,Negative
M&amp;M,EQ,2017-12-07,1367.45,1376.80,1382.50,1368.10,1380,1379.55,1375.48,1556860,2141433167.10,47232,1246870,80.09,2017,12,0.88,Slight positive
M&amp;M,EQ,2017-12-08,1379.55,1386.70,1393.65,1379.40,1387,1388.15,1387.23,1199696,1664259781.75,38460,928249,77.37,2017,12,0.62,Slight positive
M&amp;M,EQ,2017-12-11,1388.15,1395.85,1427.85,1392.50,1417.85,1418.25,1415.18,1323321,1872731818.80,38802,852243,64.40,2017,12,2.17,Positive
M&amp;M,EQ,2017-12-12,1418.25,1419.80,1428.50,1411.10,1420,1419.15,1419.62,1406120,1996157493.25,47037,1062732,75.58,2017,12,0.06,Slight
M&amp;M,EQ,2017-12-13,1419.15,1421.80,1432,1410,1411,1412.50,1421.14,1893574,2691036767.85,28683,1563376,82.56,2017,12,-0.47,Slight
M&amp;M,EQ,2017-12-14,1412.50,1417,1436,1413,1432,1431.60,1428.93,2752965,3933786533.60,64401,2098747,76.24,2017,12,1.35,Positive
M&amp;M,EQ,2017-12-15,1431.60,1442.50,1490,1441,1483,1483.40,1471.96,3552757,5229500192.45,100168,2010344,56.59,2017,12,3.62,Among top gainers
M&amp;M,EQ,2017-12-18,1483.40,1484,1539,1455,1521.80,1521.45,1518.14,4265351,6475392865.30,100737,2736288,64.15,2017,12,2.57,Positive
M&amp;M,EQ,2017-12-19,1521.45,1535,1560.95,1522,1550.40,1556.30,1539.87,5673987,8737214691.15,78208,4112440,72.48,2017,12,2.29,Positive
M&amp;M,EQ,2017-12-20,1556.30,1560,1571.40,1533.10,1534.20,1541.75,1557.09,4830014,7520746124.05,104321,3529758,73.08,2017,12,-0.93,Slight negative
M&amp;M,EQ,2017-12-21,1541.75,767,767,738.95,742.85,742.20,746.46,6803736,5078683006.30,79258,4677871,68.75,2017,12,-51.86,Bear drop
M&amp;M,EQ,2017-12-22,742.20,747,753.40,743,747.40,746.20,747.70,2338232,1748302823.20,36522,1324387,56.64,2017,12,0.54,Slight positive
M&amp;M,EQ,2017-12-26,746.20,748,749.95,736.70,741.55,741.55,740.16,3887128,2877108903.45,38647,2861005,73.60,2017,12,-0.62,Slight negative
M&amp;M,EQ,2017-12-27,741.55,744.80,754.90,739.45,747,746.75,747.56,2523905,1886775227.35,38307,1523602,60.37,2017,12,0.70,Slight positive
M&amp;M,EQ,2017-12-28,746.75,747,753.95,745.35,751.90,749.95,749.75,5643656,4231337678.90,53488,3882053,68.79,2017,12,0.43,Slight
M&amp;M,EQ,2017-12-29,749.95,751,753,743.90,751.50,751.10,748.20,2055582,1537991668.70,73331,1594168,77.55,2017,12,0.15,Slight
M&amp;M,EQ,2018-01-01,751.10,751,758.90,743,745.50,744.65,750.77,2476302,1859140125.05,31240,1619007,65.38,2018,1,-0.86,Slight negative
M&amp;M,EQ,2018-01-02,744.65,754,758,746.30,753,752.90,753.06,3020597,2274687979.60,58268,1872751,62,2018,1,1.11,Positive
M&amp;M,EQ,2018-01-03,752.90,755.90,759,750,753.70,754.90,756.16,2256643,1706379602.85,54539,1298233,57.53,2018,1,0.27,Slight
M&amp;M,EQ,2018-01-04,754.90,761,761,750.50,755.75,756,755.23,1663380,1256234024.50,34624,887667,53.37,2018,1,0.15,Slight
M&amp;M,EQ,2018-01-05,756,756,758.50,753.60,755.60,756.35,756.82,1255982,950549554.20,28943,742659,59.13,2018,1,0.05,Slight
